Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Tiny_URL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
verification__emai.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
colegiomoura.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
bancobpm-youweb.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
samcool.org,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
alibaba.com.spatialsys.com.ru,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
turkmcse.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
comicsgames.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
negociacaoveiculos.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
portraitomar.net,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1
storage.googleapis.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
myozhost.com,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
vulkanland-bio-safran.at,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1
gold-mail.ru:443,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bancoltauatendimentoao-cliente.acesso30horas.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
steamvert.tk,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
onemillionsolutionsinhealth.net,0,0,1,3,0,0,0,0,0,1,0,1,1,0,1,0,1
cartoworld.co.ke,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
kalayekhabeyas.ir,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1
voterapp.jamaat.org,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1
icloud.com.athz.us,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
rinder.com.ar,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,1
oportunidadedasemana.com,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1
akilili.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
ayjegvgm.livedrive.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1
16tiles.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
liderfmtocos.website.radio.br,0,0,1,7,0,0,0,0,0,0,1,1,1,0,1,0,1
godandgoddess.com,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
rakuten.co.jp.wthrkb.ph,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
enigreen.net,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
paullemmerick.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
deref-gmx.net,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1
facebook.com.triumphhomes.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
steamproxy.net,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1
car-debate.com,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,1
zohard.com,0,0,1,8,0,0,0,0,1,1,1,1,1,0,1,0,1
belshop.fitcurves.org,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
elgabalawy.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
managephoenix.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,1
user-account-setting-security-support-amazon.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
brandedmikadotrousers.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
glueturn.nn.r.appspot.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
conhantaohpg.com,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1
adnet8.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
snip.ly,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
pc604.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
ghconsulting.co.uk,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
outridebd.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
start-123.ru,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
reimer-gartenbau.de,0,0,1,3,0,0,0,1,0,0,1,1,0,0,1,0,1
chikh-ali.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1
withinmyskin.com,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
cestainhouse.com.br,0,0,0,2,1,0,0,0,0,1,1,1,0,0,1,0,1
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
infoupdate-three.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
nortiainteriors.com.au,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
bootnbonnet.org,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
sparkpassedecom.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
evangelicalfriendsmission-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
ciimer-aiidat.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1
soyalejo.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
odaah.com,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,1
c1511482.ferozo.com,0,0,0,4,0,0,0,0,0,1,0,1,1,1,1,1,1
urbanmeisters.ovh,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1
edwardinvestment.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,1
brahminudyog.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
mail2.mclink.it,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1
asting.cz,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
kupelis.com,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,1
pantorouter.ir,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
muggetlogin.oa.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
insularbank.ph,0,1,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
micromode53.xyz,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
perfectliker.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
usereinloggen.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
inversionesgini.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
chat-whattsapp.com,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
apconsultingengineers.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
trbetasusgiris.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
shopytricks.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
kenovel.store,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
rakuten.co.jp.aplicationsuppornum43.supportaplicationpublicinformationcollecon8.xyz,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
lojaxgrowup.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
webmasteremailsupdating2020.hexat.com,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1
myfitnessboost.de,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
app.rspread.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
secure.runescape.com-en.ru,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1
artexport.com.vn,0,0,1,7,0,0,1,0,1,0,1,1,0,0,1,0,1
fifohbibou.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
prettanike.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
i-m.mx,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1
livecentralmethodist-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
titan-valves.com,0,0,0,5,0,0,0,1,0,1,0,0,0,0,1,0,1
brianbegin.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
wizmozinteractive.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
estocap.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
refailogistics.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
bizcloudz.net,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
tudoemgeladeiras.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
meuitaucard.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
perdoesdiesel.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
services.runescape.com-m.cc,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
dobesell.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1
23.98.216.241,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
betasusgiir.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
topekalodging.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
ersfilter-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
clienteappsms-com.umbler.net,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
venturegroupit.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1
susai.ro,0,0,1,7,0,0,0,0,0,1,0,0,1,0,1,0,1
blufibras.com.br,0,1,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
81cbd50754804973894115930bc620f5.testing-url.ws,0,0,1,6,0,0,0,1,0,1,1,1,0,0,1,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
twitter.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
testing-adjusting-balancing.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
ab453bbe-3b65-47cf-9eca-798689d971d5.htmlcomponentservice.com,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
merrylu.co.il,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
sparksfirehousedeli.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
playarprint.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
alpha-mail-server3.ns01.info,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1
klavze28.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
maes-venha-conferir.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
1001golos.dxservice.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
moschinooutlet.pl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
secure.runescape.rs-runescape.fun,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
cns-international2.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
staytechconsulting.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
53.com-id3105365.thoughtoholics.net,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,1
zohard.com,0,0,1,8,0,0,0,0,1,1,1,1,1,0,1,0,1
bokepwhaatsap.mrface.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
phx.blewpass.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1
gmailerstellen.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
aludagoglichidze.ge,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
sloaneandhyde.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
m5wx.com,0,0,1,8,0,0,1,0,0,1,0,1,0,0,1,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
allegro.pl-oferta.ml,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1
alertastelecredito.site,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
simplybeautifuleverydaylife.com,0,1,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
itcitymm.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
makemeacard.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
davinci-studia.ru,0,1,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1
trr20200413211524171.domtemporario.com.br,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,1
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
lankeshpatrike.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
adplife.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
wredtrcy.gb.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
unam.myfreesites.net,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
ustore.bg,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
metrological-focus.000webhostapp.com,0,0,1,6,0,0,0,1,0,1,0,1,0,0,1,0,1
weneedmorelinksbc.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
goldsilverboutique.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
automationhub.pk,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
it-services.my-free.website,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
stanislausgrown.org,0,0,1,9,0,0,0,0,0,1,0,1,0,0,1,0,1
class.britishonline.co,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1
deal8282.com,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1
atualizarboletos.org,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
planwise.co.za,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1
etsee.club,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
capholeful1978.blogspot.be,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
secure.runescape.com-su.xyz,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
pd-iskra-lj.si,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1
perfectimpactgolf.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
ecodrink.vn,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
ascmgpr.ir,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
robertoseifert.com,0,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1
faridabadeducationcouncil.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
crosplat.co.uk,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0,1
chaseon.sytes.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
email302.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,1,1
recover-paypal.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1
9khnh.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
ch.prunauneau.fr,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
bankofamerica-login.dns04.com,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
lbmengenhariarj.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
mdelaw.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
betasusorjinals.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
primemobile.co.id,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
thegioisport.com,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1
allparts.jo.by,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
thankyoufitzpatrick.com,0,0,1,8,0,0,0,0,1,1,1,1,0,0,1,0,1
restaurantelabarquita.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
vk.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
35.188.36.185,1,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
taijishentie.com,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1
adnet8.com,0,0,1,2,1,0,0,0,0,1,1,1,0,0,1,0,1
jlgraphic.fr,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
pcsvet.si,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
grupprontalgaming.25u.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
idgod.ph,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
lehmanwest.typeform.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
gambal.net,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
emailmg.webhost4life.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
feelio.cc,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
bank-sec.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
809829138265744-dot-ugd-vya-odk.appspot.com,0,0,1,2,0,0,1,1,1,1,1,1,0,0,1,0,1
letsleads.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
the100prosystems.com,0,0,1,6,0,0,0,0,0,1,0,0,1,0,1,0,1
view.fdlheatpumps.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
antz.co.in,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
theingredients.net,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1
ftp.warfacebonus.hop.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
azrecpsrt.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
toywatchofficial.icu,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
fb-recovery-10000076859-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
playarprint.com,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1
dataeinloggen.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
lucidfestival.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
subscriber.dsjfhus.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
plusmarcas.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1
duluthwaterproofingmoldremoval.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
1drv.ms,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
secure.runescape.rs-d.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
axersrl.it,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
ummamiexpress.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
shubhandlabh.com,0,0,1,9,0,0,0,0,0,1,0,0,1,0,1,0,1
grandbuilders.co.in,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
dotpay.idpd.pl,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
themedisupply.com,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1
crosplat.co.uk,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1
fareast.qa,0,0,0,3,0,0,0,0,1,1,1,1,1,0,1,0,1
acc-recovery-support-live.my.id,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1
mylovejar.com,0,0,1,9,0,0,0,0,0,1,0,0,0,0,1,0,1
kuota-gratis.vcd.ng,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
itauconfirmsecurity.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
art-sticker.fr,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1
honeysaienterprises.com,0,1,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
informazioni.cloudaccess.host,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
a2plvcpnl357327.prod.iad2.secureserver.net,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
marrinx.de,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
verify.myeeaccountdetails.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
mvkoptfree.byethost5.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
okulumda.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1
monikareplin.pl,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
equinnoschcap.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
lootgg.ga,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,1
evoadministrador.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
sirdarnell.org,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
u708953pu8.ha004.t.justns.ru,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
plataformaeducativa.se.jalisco.gob.mx,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
secure05b-chaseonline-verification.translogbooster.com,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1
j-books.jp,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
adislpe.co.uk,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
metallbaulang.de,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
universidadeinternacional.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
u.nu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
steamev.gq,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
175.107.206.134,1,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
grubbwhatsapp.dns04.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
rencon.ch.net2care.com,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1
faridabadeducationcouncil.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
ty364tsdsaf.appspot.com,0,1,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
girlsgettinggoals.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
corazonvenezolano.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
firmadigitalgocrd.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
usbpaper.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
m8service.ru,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
three.billing-confirm.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
videosfacebook.today,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
mail.redik.com.au,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
icipedudu-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,1
pestlorinc.net,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
mety.strametyapi.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
brozaz48.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
u.to,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
tk5.ru,0,0,1,5,1,0,0,0,0,0,0,1,0,0,1,0,1
alldomain.milemarker5cbd.com,0,1,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1
usup.strametyapi.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
argus-garage-doors-repair.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
prsicilacap.org,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
xoserv.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1
yorki-style.ru,0,0,1,6,0,0,0,1,0,1,0,0,0,0,1,0,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
ambious.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
palletsolutions.ca,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1
delgadaygordo.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
vinkaellaren.se,0,0,1,9,0,0,0,0,0,1,0,1,1,0,1,0,1
s.id,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
zohard.com,0,0,1,8,0,0,0,0,1,1,1,1,1,0,1,0,1
hindikavikssoni.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
pintatodo.mx,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
smspoint.biz,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
